x,y,sim1,sim2,sim3,sim4,sim5
7,5.625,1.039026737,1.141372919,1.158366919,0.940364957,1.235204697
3.25,0.25,1.200976253,0.143675014,1.020681381,0.825793743,1.168234468
9.25,9,1.08808279,0.885100186,1.174825788,1.076330662,1.031019926
8.625,6.625,0.98742342,1.300697565,1.069604635,1.021047711,1.167921543
4.25,9.875,0.928997576,0.932008326,1.106084108,1.167821527,0.820947349
5,6.125,1.030782342,0.90195328,1.195300698,0.906289399,0.88121742
5.5,3.25,1.227861643,0.748881698,1.190568209,0.825331807,1.034639239
1.25,2.25,1.102196455,0.850258708,0.916567862,0.821022391,0.96201092
8.75,5.375,0.993536174,1.216695189,1.09348464,1.056230664,1.302623868
8.75,8.375,0.994649768,1.177198172,1.153835893,1.105354428,1.136587739
1.125,1.625,1.057117105,1.465795994,0.925807774,1.016235352,0.95476222
7.125,4,1.087769747,1.396859169,1.212191701,1.011061192,1.223873138
9.75,7.125,0.825935841,1.273274183,1.299995184,0.964531958,1.177115679
8,3.75,0.989873528,0.704006612,1.284089565,0.968978524,1.280377984
5,0,1.21386826,0.759341002,1.29803896,0.833712816,1.231750369
2.75,9.75,0.674690187,0.913616538,0.963635087,0.993574679,0.82725811
3.875,1.75,1.357782364,0.811821818,1.058071971,0.814943135,1.157409072
0.25,0.5,1.108166814,0.611483455,1.155759573,0.84493959,0.949623108
3.125,8.75,0.875692964,0.733859777,0.915134847,1.007204771,0.842096984
5.25,2.5,1.232177496,1.517347217,1.16741848,0.732819855,1.231173158
4.375,3,1.367584705,1.356496215,1.116326451,0.792450964,1.043254256
6.5,3.75,1.260887861,1.157590985,1.24339962,0.997583926,1.203962207
0.75,10,0.841092646,1.004391432,1.048700571,0.913069308,0.699949861
7.25,5.25,1.021265984,1.392614484,1.185911417,1.023480773,1.256439328
8.75,2.25,1.111849904,1.00344038,1.169219613,1.007135272,1.277606726
9.375,8.375,1.119266987,1.11436069,1.234269619,0.968167961,1.092436075
1.75,4.875,1.032939076,0.855818689,1.142641187,0.773310304,1.068317056
5.5,2.375,1.288443208,1.341565847,1.189903617,0.751771748,1.164195538
6.75,2.75,1.160594106,0.879860163,1.234880567,0.800931454,1.188404083
0,9,0.79464525,1.036715031,1.167792559,0.860030353,0.694151282
7.25,2.125,1.124871612,1.224048138,1.273233294,0.838686049,1.247442842
9.375,5.25,0.926472068,0.668549895,0.996619523,1.034716129,1.267184019
0.25,8.875,0.780962408,1.23440063,1.182798028,0.924084604,0.667340219
7.125,8.75,0.899579048,0.996296167,1.343255877,1.049379349,1.081809998
4.875,0.625,1.20385766,1.099566102,1.309218407,0.879002512,1.287545681
4.75,0.125,1.2489568,0.385989964,1.27679944,0.850809216,1.251569986
4.125,8.5,0.896095097,0.98253125,1.156219244,1.067172289,1.026930571
9.5,6.25,0.896292925,0.756653249,1.096804857,1.042324543,1.210895061
9.5,1.625,1.086348653,0.886887252,1.111439347,0.95736897,1.230443597
8.25,4.875,1.023646235,0.956684172,1.001507878,1.056340814,1.22367847
3.625,9.25,0.756619215,0.567088842,0.985508978,1.179138541,0.842365026
9.625,2.875,0.878314614,1.237520099,1.135316014,0.984229088,1.207798481
2,0.625,1.119449258,0.983853579,0.948569953,0.850372374,1.120186687
7.875,8,0.856307745,1.009907603,1.115341306,1.051859379,1.069672823
9.625,1.375,1.158510685,0.786923647,1.087408662,0.949347436,1.251107216
3.375,7.75,0.815911055,0.643768787,0.981926262,0.876397908,0.919240117
7.5,9.5,0.919169784,1.246483326,1.2365731,1.051368475,1.13320899
5.5,2.875,1.304657102,0.983886361,1.174065113,0.752145827,1.112593651
8.875,0.125,1.161205292,0.848534048,0.927920878,0.893767715,1.224121094
9.375,9.75,0.947194517,1.18178606,1.136160493,1.123960853,1.011149526
7.75,1.625,1.234208345,1.204644561,1.145996571,0.899546146,1.306830287
6.875,4.875,1.079047441,1.206350684,1.270200253,1.065025926,1.314754605
5.75,8.25,1.006843567,0.620173693,1.336199522,1.156393647,0.96905601
1,9,0.711347103,0.700268149,1.131640673,0.859178722,0.671278358
0.5,0.5,1.068896294,0.879939497,1.076634765,0.883434772,0.999937534
6.75,5.25,1.081289172,0.900123715,1.306910276,0.978984594,1.301210165
8.875,1.25,1.195557714,0.924722493,0.967593074,0.894828737,1.268232226
9.375,6.125,0.867700994,0.948778808,1.16164732,1.067755342,1.20690906
4.375,5.125,1.137976646,0.66970253,1.152599454,0.794564247,0.987179875
1.375,9.375,0.757957697,1.058307767,1.05068171,0.944846809,0.662856102
0,1.5,1.121591926,0.855842292,1.146386862,0.903012156,0.957834959
4,9.125,0.8497774,0.759826005,1.065082192,1.259463191,0.9129951
7.375,0.25,1.193052053,1.277248502,1.172352552,0.8675282,1.194405556
9,9.625,0.950364769,1.283507466,1.174080491,1.079419136,1.094627857
4.375,1.125,1.253915906,1.289484143,1.113095045,0.892992556,1.3050524
8.125,0.125,1.130166173,1.425301313,1.11216855,0.894966066,1.169605613
5.75,1.25,1.272033334,1.225421786,1.316740274,0.914598107,1.376128912
4.375,9.625,0.91817081,0.812006593,1.104970336,1.164248228,0.859554231
1.25,7.125,0.731716275,1.137519717,1.096725583,0.872575343,0.832924604
7.25,9.5,0.945067227,1.230390668,1.202430129,1.034777403,1.204257846
1.75,8.75,0.70303899,1.12234354,0.961536229,1.030544281,0.681122422
1.5,5.125,1.081531763,0.505307436,1.172573924,0.830354095,1.086571455
9.625,6.875,0.868118107,0.933937907,1.198586464,1.014421105,1.18742919
0.875,7.875,0.758093357,0.952189445,1.173754692,0.853242993,0.813789129
1,5.5,0.995525479,0.736901104,1.210341215,0.79961741,1.023893714
2.625,8.75,0.791685402,0.826282799,0.924125373,1.015923738,0.795508265
4.5,3.5,1.363670945,1.236332655,1.141449571,0.771187067,1.023514986
3.875,7.875,0.909058273,1.059216738,1.039545536,0.967572272,0.990181804
0.5,3.5,1.074839473,1.114499092,1.071065426,1.002234578,1.020145655
4.125,5.25,1.113754511,1.019771099,1.201513767,0.774022758,1.003218651
2.625,0.25,1.25716126,0.149135053,0.919244885,0.734337628,1.137707829
2.875,9.5,0.774580896,1.133904099,0.995163798,1.005462885,0.807920396
5.875,0.5,1.143577218,0.963071883,1.351182699,0.928237438,1.350615621
2.25,4.375,1.074369431,0.984559238,0.905187011,0.850348413,1.068326592
1.5,7.25,0.740956724,1.328772426,1.066323519,0.831191421,0.862608969
3.125,6.875,0.912410796,0.610000372,1.004958153,0.765227795,0.840468407
7.625,5.875,1.049380064,1.184751511,1.013872981,1.081804633,1.174025178
3.25,6.5,0.922999799,0.933043957,0.980662882,0.801546574,0.950364411
5.625,9.75,0.970047295,1.106834769,1.243777871,0.991853952,0.828570724
8.75,7.625,0.911174536,0.858617604,1.225933433,1.03715539,1.085136056
7.625,4.5,0.964400113,1.323728442,1.123782396,1.006062388,1.204974174
8.5,1,1.190039277,1.01547873,0.899210095,0.919457018,1.299006224
1.125,2.75,1.092228174,0.712427437,1.006821036,0.879651546,1.225926161
6.25,6.5,0.976130962,0.793518305,1.244053841,1.009128928,0.992698729
6.375,9.875,1.012315869,0.615092993,1.207924008,1.023346305,0.932845712
10,0.75,1.135769725,0.782732725,0.966671884,0.892756224,1.236191273
5.625,6.25,0.962336123,0.5716483,1.312292218,0.887160122,0.940971971
8.125,1.375,1.214140534,0.814624012,1.063312292,0.940964162,1.325503469
9.5,6.375,0.907510936,0.743255913,1.097245812,1.064697862,1.224449992
6.625,0.75,1.238292456,1.566335559,1.2452178,0.975547969,1.297967434
1.125,9.5,0.732782066,0.508094192,0.999531209,0.923770607,0.643497884
2,6.625,0.866005778,0.976283848,1.090242386,0.703754902,0.899688482
2.875,3.625,1.144177556,1.189957023,0.942480922,0.900173783,1.126443505
0.375,3.875,1.151541591,0.725460052,0.986983895,1.010150433,0.947396278
8.375,2.375,1.087995291,1.246526599,1.194416881,0.91002202,1.303876162
6.875,0.375,1.140565872,0.91541338,1.242344618,0.979171455,1.303710341
7.375,0.875,1.195400834,1.497094631,1.123229146,0.923609018,1.311542988
9.875,8.125,0.917143762,0.924334586,1.317828536,1.016178131,1.068995476
5,4.5,1.221043468,1.062267184,1.231062293,0.922588527,1.11027813
5.875,0.625,1.175278306,0.886272192,1.322040081,0.942140043,1.339031577
2.125,7.125,0.770436704,1.00683713,1.102946758,0.812421679,0.807455242
1.5,1.25,1.07312119,1.04442358,0.813091695,0.882685959,0.981103301
5.75,4.125,1.171521783,0.877238154,1.260999084,0.87945956,1.091698766
8.375,4.625,0.972966194,1.202968121,0.992294312,1.029016018,1.282754064
6.25,10,1.001753211,0.895921588,1.201055288,1.037254572,0.963651061
4.125,4,1.148023486,1.336474299,1.038787723,0.776936471,1.043952823
9.5,3.625,1.065282941,1.475780129,1.184103012,0.98894614,1.338887811
8.125,0,1.165879369,1.453469276,1.12160933,0.8735798,1.160361648
3.625,0.625,1.229655743,0.543020189,0.956318855,0.852276444,1.265031338
8.5,3.875,0.961571634,1.162391424,1.297815442,1.005710006,1.415130138
7.375,2.25,1.154275656,1.082924366,1.326681733,0.850256324,1.265885353
8.25,4.125,0.915219545,1.112340331,1.280617237,1.045054913,1.329544902
4,6.625,0.98104471,0.59565407,1.106393218,0.837020278,1.036429286
6.5,8.625,1.033946037,0.863933325,1.343587041,1.072495341,1.03992939
0.375,9.75,0.857965112,1.40894258,1.182953358,0.901238441,0.737630367
0.25,7.75,0.808695436,0.804367185,1.177490711,0.777962744,0.791877568
9,5.5,0.93136245,1.212841749,1.062900186,1.076644063,1.338207603
8,6.125,1.022427201,0.729430854,1.04365015,1.12549448,1.208335161
9.125,4.625,0.932634056,1.008458734,1.089493275,0.933462262,1.370098472
5.875,4.875,1.120324492,0.841906488,1.2724998,0.880700767,1.117530346
8.625,7.75,0.946417451,0.74740994,1.235224724,1.052685022,1.14798975
4.25,6.75,1.042176723,1.317809105,1.198161244,0.904601872,0.925387561
1.75,0,1.130167007,0.956622839,0.989812613,0.812179685,0.995037854
1,6.125,0.95328182,1.087851405,1.181536913,0.656672299,0.894705117
4.75,8.25,1.084946275,1.017473221,1.221750736,1.124477148,0.908754945
4.5,8.625,1.058393717,0.57387054,1.199333191,1.158090353,0.985771775
0.125,4.375,1.087944984,0.889523208,1.060798645,1.011711836,0.983694136
3.625,8.875,0.803676367,0.278865457,0.982291281,1.206558585,0.920848906
7.375,5.625,1.021044731,1.219054699,1.173061848,1.05462873,1.190710664
7,1.625,1.251107574,1.068738103,1.256810546,0.876403093,1.257214785
6.5,0.625,1.199756026,1.497833967,1.236227155,1.016329527,1.3614434
8.375,7.5,0.930251837,1.38444531,1.215029478,1.028320789,1.054545403
7.125,9.375,0.923551559,1.327821255,1.23783946,1.085730791,1.14248991
0.5,9.5,0.846554279,0.732287228,1.107947707,0.930524528,0.692488074
6.25,2,1.305324197,1.111510634,1.363153338,0.791506827,1.214988947
9.625,9,1.000253081,0.90433985,1.233532071,1.073260307,1.053294539
7.125,8.375,0.883405507,0.734430075,1.394983411,1.028036356,0.994588673
8.625,6.875,0.990027487,1.208136797,1.12003541,1.067257643,1.140285015
4.625,4.75,1.118487358,1.300113797,1.189160943,0.864560485,1.055357337
5,1.875,1.30056417,1.584950447,1.015663147,0.798006892,1.238693833
5,6.375,0.980908632,1.061763406,1.311764717,0.824254572,0.88822329
7.5,3.125,1.087332249,0.781250715,1.222494721,0.961784244,1.231500864
6.25,5,1.150307536,1.410958171,1.250379324,0.949086428,1.193694949
8.125,6.5,1.022035599,0.811874211,1.11299634,1.104509354,1.155949473
4.625,0.25,1.195033908,0.617016613,1.209193349,0.858420193,1.232664824
7.25,6.625,1.010585666,0.995383799,1.17581296,1.072548628,1.052906156
1.625,2.125,1.067920566,0.91227746,0.866678774,0.856482208,0.99827975
3.75,6.875,0.955034554,0.592354357,1.012924194,0.832927167,0.899897277
4.75,5,1.205172777,1.541919589,1.206946373,0.853019297,1.048321962
8.625,9.625,1.009047747,1.223489761,1.132582068,1.073525071,1.039368629
7.375,0.125,1.171832681,1.358098149,1.163984299,0.870640814,1.194340229
0.5,4.875,1.118737221,1.181571841,1.055596828,0.958516061,0.936950505
5.625,3.125,1.222506523,1.229850888,1.184104443,0.820778191,1.115076303
6.25,6.875,0.912556887,0.985765934,1.249656677,1.002933979,1.007916331
2.875,1.25,1.238914013,1.05278492,0.868367076,0.904343784,1.096314549
8.25,4.25,0.94234252,0.870203495,1.230253577,1.062164068,1.278479576
7.75,9.625,0.909738362,0.850635827,1.275564075,1.140709519,1.109534502
8.5,3.25,1.043530703,1.399653792,1.244403481,1.033683896,1.289553881
8.75,3.375,1.049241066,1.760206819,1.210555434,0.974961579,1.233479738
1.625,5.875,0.971952498,0.956195951,1.155035138,0.709854722,0.989961505
7.5,8.75,0.958466113,1.042307496,1.194800258,1.040286899,1.060669184
5.5,6.625,0.827137709,1.120834231,1.320439935,1.020276427,0.959084451
3.125,7.125,0.923073351,0.669814646,0.992206335,0.761994958,0.869220316
10,7.25,0.792752028,1.454772234,1.365984917,1.062130928,1.151083946
4.625,4.125,1.208739161,1.080986261,1.109642029,0.855620682,1.036176562
0.25,6.75,0.825111091,0.879905224,1.214848161,0.769582093,0.908611119
3.5,1.25,1.241891265,1.23710227,0.995007336,0.841973364,1.130868435
5.875,2.75,1.241646886,1.418181896,1.304145455,0.773444951,1.118370652
4.25,8.375,0.995745957,0.810767353,1.176162958,1.085092306,1.02021718
0.625,1.625,1.123559475,1.346625686,0.974245787,0.878213406,0.917739272
1.375,2.375,1.106571198,0.96990943,0.991745949,0.894192874,1.086227417
2.125,3.625,1.190928698,0.921929121,0.952261925,0.803985596,1.040489197
8,3,1.009841442,1.153291821,1.178677797,0.875667632,1.260709882
10,0.125,1.147414923,0.747623146,1.042353272,0.821445107,1.342614293
9,5.875,0.902490616,0.544652879,1.06488049,0.960248411,1.288739324
4.5,6.5,1.026540756,1.011937857,1.175397038,0.938807726,0.85764432
2.625,6.25,0.934615314,1.41108489,1.071614981,0.672040164,0.957558572
8.5,4.25,0.911750495,1.475152969,1.176271796,1.112046242,1.280215025
4.25,2,1.403708816,1.244978547,1.099347472,0.82447052,1.178940058
6.125,0.25,1.111221194,0.954550028,1.372556329,0.925691307,1.306732893
2.25,9.375,0.679909468,0.973839283,1.001805067,1.079776645,0.719236612
6,4.875,1.122846603,0.540945292,1.20960474,0.895784259,1.103075027
0.375,4.875,1.135712624,1.115757465,1.084534526,0.89431864,0.931199908
9.875,7.875,0.887897849,1.365142345,1.38318193,1.079525232,1.154767513
2.75,1.75,1.312229633,1.177548409,0.932803273,0.852169752,0.97743541
3.875,7.25,0.926447451,0.448902577,1.061467171,0.824645758,0.938613176
9.125,6.5,0.957893193,1.078123569,1.040085912,1.097690821,1.16757071
8.875,9.375,1.051261663,1.017419815,1.111279011,1.0505898,1.051040292
8.75,4.125,0.91778177,1.342935801,1.200768471,1.05602169,1.374196172
3,4.25,1.106572747,1.552947879,0.938615024,0.770633399,0.996372044
4.5,3.375,1.335540295,0.813558877,1.130183458,0.78880322,1.011767387
7,3.125,1.090934515,0.618134499,1.269953012,0.871349216,1.178257465
7.25,0.625,1.158686042,1.515380502,1.133372903,0.966044784,1.27793467
3.75,7.25,0.866398811,0.357938796,1.100914598,0.843828857,0.92893523
5.75,9.375,0.992124915,0.955367684,1.335372448,1.028454065,0.929747343
4.75,1.75,1.319307089,1.82543695,0.980004966,0.824719131,1.161964178
5.5,4.125,1.251184464,1.158651948,1.220377803,0.894710004,1.108158112
5.625,2.875,1.282096386,0.905510306,1.138912797,0.758402824,1.101418614
8.875,6.625,0.944911659,1.34843421,1.040808916,1.045967937,1.13581121
6.25,0,1.110967875,1.102682352,1.329757214,0.845015943,1.229972243
3.25,1.625,1.303559422,0.716682076,1.010332942,0.83139509,1.162618876
0,9.875,0.850167751,1.067296743,1.028742433,0.895494461,0.731437445
5.375,9.375,1.055235863,0.635311246,1.267239451,1.07541728,0.851115704
7.5,2.375,1.177834988,1.121104121,1.315418243,0.812810004,1.269122958
7.625,5,0.978553593,0.982971132,1.102088571,1.135591149,1.227976441
9,1.25,1.162763,0.714796722,0.975012302,0.883392453,1.271424294
4.25,2.625,1.345888376,0.995553672,1.10593462,0.775315821,1.083426595
7.875,6.875,1.00320816,1.50639379,1.113988996,1.023606062,1.146026015
2.125,2.625,1.062834859,1.300353646,0.999937952,0.892123938,1.107804894
3.25,7.5,0.848895371,0.53663969,0.99352932,0.840650499,0.872508347
4.875,5.5,1.212721467,1.196133018,1.18798542,0.858061492,1.052677155
0,5.25,1.000746369,1.392109036,1.157907605,0.841615796,0.924794793
4.375,7.375,1.015490532,1.180277228,1.071662307,0.949481905,0.915983737
5.125,5.25,1.232726574,1.211664438,1.204667211,0.846222043,0.978605747
9.75,1.125,1.176526308,0.7322855,1.073654056,1.004173398,1.267011285
5.875,2.5,1.302489638,0.955957234,1.342500687,0.790627003,1.24516499
6,9.25,0.988136053,0.919457734,1.285012841,1.121626973,1.031774044
1.75,0.25,1.085487247,1.125755548,0.920140207,0.833276331,0.996295571
8.25,8.875,1.011192918,0.834167719,1.207039118,1.086463809,1.015888929
7.375,5.875,0.997220635,1.067213058,1.09219408,1.056453228,1.122297883
0.75,6.125,0.931527138,0.752590835,1.227454185,0.646866977,0.93781656
3.75,3.375,1.408985376,1.381334424,1.16174376,0.809160888,1.020956039
9.875,8.375,0.97904712,1.122250438,1.273966312,1.003653646,1.017181277
2.625,6.75,0.893549025,0.798651576,1.072355866,0.836919427,0.785738707
6,4.25,1.13244009,1.182492256,1.169259429,0.864627957,1.142758012
8.25,3.25,1.059963107,0.919764578,1.150017619,1.011874318,1.273580313
2.375,2.5,1.103779435,1.331898689,0.914701998,0.939275503,1.111664772
1.125,5.75,0.983206153,0.983287454,1.214310169,0.727376938,0.883344889
1.375,6,0.931191921,1.289972305,1.17771852,0.676246524,0.916202426
9.625,4.75,0.959075809,0.828160226,1.100069284,0.944627941,1.327328324
7.125,9.25,0.924449563,1.271112323,1.323829889,1.1078403,1.120615482
3,3.375,1.238878727,1.364748597,0.986169159,0.845623672,1.144566536
8,2.25,1.05076611,0.89063704,1.182325125,0.989252687,1.251659632
7,7.625,0.851162076,1.211757302,1.157421708,0.96868819,1.016528368
7,8.75,0.935738504,1.072062492,1.31164372,1.064456463,1.102160931
9.375,5.5,0.914362311,0.561273992,1.013061166,1.037715316,1.263824105
1.75,4.75,1.030974984,0.814800084,1.134065628,0.813789487,1.048210144
9.5,0.25,1.143973589,1.080987215,0.980222762,0.900931001,1.309097767
0.25,6.125,0.983768106,0.855575979,1.242268085,0.762880027,0.957457006
7.75,6.125,1.025322914,0.939972997,1.078307867,1.100206375,1.171016574
10,3.25,0.953377843,1.263072371,1.150217056,0.987242103,1.306667805
1.125,0,1.075414658,0.677771449,1.014686704,0.755308151,0.967366397
6.875,7.75,0.87711215,0.995373964,1.202226281,1.006917238,0.942852497
3.25,7.375,0.871225715,0.448900551,0.962788939,0.818614841,0.871721506
2,7.625,0.700274944,0.792749822,1.074626565,0.813467741,0.86354202
1.125,9,0.723231912,0.772592366,1.088584423,0.896149278,0.678911865
1.75,3.125,1.144489646,0.91085881,1.139635205,0.84640485,1.161845922
5.125,7.5,1.062214255,0.832659721,1.181527972,1.006082416,0.857091963
6.125,8.5,1.013243794,0.837277412,1.334362745,1.106896162,1.034323573
5.25,3.5,1.262391925,1.323443174,1.179544806,0.874562442,1.042931795
1.625,5.75,0.97708261,0.974541187,1.173723221,0.698508024,0.973862648
3.5,4.125,1.176149726,1.122249961,1.05599916,0.780817509,1.064859152
0.625,9.375,0.757762551,0.516833782,1.126821637,0.919715524,0.690901577
8.375,10,1.022178769,0.87743634,1.23775506,0.954645336,1.047238708
5.875,1.5,1.328797698,1.811932802,1.275930762,0.895678937,1.271801829
6.5,1,1.246371865,1.261036634,1.306262136,0.9093436,1.363767505
4.375,4.25,1.19532454,1.083139181,1.092052698,0.784987688,1.041170716
