addresskey,name,goog_lat,goog_lng,place_id,vicinity,price_level,rating,types,user_ratings_total
159256072,Coach & Horses,51.4062087,-0.0280209,ChIJaQm14L4BdkgR-yA0texMp38,"Burnhill Rd, New Beckenham, Beckenham",2,4.1,"bar,point_of_interest,establishment",135
159365058,The Peacock,51.5160207,-0.046758,ChIJDxcooSoddkgRzLO2887dbbw,"Dunelm St, London",,4.7,"bar,point_of_interest,establishment",27
159383068,The Nags Head,51.5338604,-0.1058684,ChIJnTFJM10bdkgRXG2XD3yBEm4,"12 Upper St, London",2,4,"bar,restaurant,food,point_of_interest,establishment",599
159443058,The Old Ship,51.5135778,-0.0398824,ChIJ29iUa9MCdkgR-zfe-XH3JpI,"17 Barnes St, London",1,4.4,"bar,point_of_interest,establishment",369
159491000,The Railway Tavern,51.462581,-0.3024704,ChIJP2FInjcMdkgRPjiAEP3PBwo,"28, 29 The Quadrant, Richmond",2,4.1,"bar,restaurant,food,point_of_interest,establishment",618
159704051,The Huntsman and Hounds,51.542686,0.251969,ChIJZ5fpO0S62EcRvsIqiedrwEE,"Ockendon Road, Upminster",2,4,"bar,restaurant,food,point_of_interest,establishment",608
159762058,The Little Driver,51.5278362,-0.0224994,ChIJ38VviEYddkgRvOpGRZ7Jfiw,"125 Bow Rd, London",1,4.3,"bar,restaurant,food,point_of_interest,establishment",273
159891084,Surrey Arms,51.4003672,-0.183159,ChIJ81zXPiYGdkgRp9KPbgc2u2s,"Morden Rd, Morden, Mitcham",2,4.2,"bar,point_of_interest,establishment",202
159909051,Saxon Horn,51.5217784,0.2130281,ChIJgdTYDpm62EcRmL58CrmT30w,"352 Upminster Rd N, Rainham",,4.1,"bar,point_of_interest,establishment",46
160026053,The Sun & Woolpack,51.6710891,-0.0407354,ChIJyceoZZsfdkgRF6PD0hlpaaw,"640 Hertford Rd, Enfield Lock, Enfield",2,4.2,"bar,point_of_interest,establishment",136
160332053,The Red Lion,51.6634712,-0.0449845,ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,"375 Hertford Rd, Enfield",1,4.5,"bar,restaurant,food,point_of_interest,establishment",270
160457058,Bethnal Green Tavern,51.526965,-0.058367,ChIJSxmw_XoddkgRZkNuuzDpEjU,"456 Bethnal Green Rd, London",,4.3,"bar,restaurant,food,point_of_interest,establishment",205
160761058,The Shakespeare,51.5270774,-0.0579669,ChIJISsmxtocdkgRV_IpCRwx1aM,"460 Bethnal Green Rd, London",2,4.2,"bar,point_of_interest,establishment",81
160915053,The Goat,51.6465484,-0.0472167,ChIJ32egVwcfdkgROrvW4FFrLpg,"250 High St, Ponders End, Enfield",1,4.3,"bar,restaurant,food,point_of_interest,establishment",170
161265065,Tamara Lounge,51.5289125,-0.4438948,ChIJE_eMm5NtdkgR3gFgTTk7lHs,"4 Byron Parade, Uxbridge Rd, Hillingdon, Uxbridge",2,3.6,"bar,restaurant,food,point_of_interest,establishment",1331
161352058,Royal Standard Hotel,51.5001044,0.0635403,ChIJuXFHRJGo2EcR5xJqRrc0_xo,Royal standard pub,,3.6,"bar,point_of_interest,establishment",8
161642075,Asylum Tavern,51.4772778,-0.0586231,ChIJNQs0FwkDdkgRA1GipQ4FPOw,"Asylum Tavern, Asylum Tavern P H, Asylum Rd, London",1,4.3,"bar,point_of_interest,establishment",91
161674058,The Dundee Arms,51.5293484,-0.0561228,ChIJvyvPBtscdkgRcJWSVa39CLY,"339 Cambridge Heath Rd, London",2,4.1,"bar,point_of_interest,establishment",506
161799053,Crown & Horseshoes,51.6559083,-0.0869222,ChIJUeNKRzEfdkgRPL7jdQtKq5g,"12-15 Horseshoe Ln, Enfield",2,4,"bar,point_of_interest,establishment",509
161923065,The Load of Hay,51.5362303,-0.4770125,ChIJT-S0zd5vdkgRIVrH7Qi50dw,"Load of Hay, 33 Villier St, Uxbridge",,4.6,"bar,point_of_interest,establishment",24
161946058,The Carpenters Arms,51.5239833,-0.0673748,ChIJP-pdycgcdkgRCjk_FosnOW8,"73 Cheshire St, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",516
162006058,The Boleyn Tavern,51.5303952,0.0380971,ChIJ3clx1s6n2EcR7B7oeDPrUFA,"1 Barking Rd, London",1,4.3,"bar,point_of_interest,establishment",236
162161058,Coborn,51.5270065,-0.0300232,ChIJ6cztPjoddkgR6kKXH3DZKJU,"8 Coborn Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",616
162334058,"The Gun, Docklands",51.5018266,-0.0077406,ChIJGdgRt6UCdkgRfP95cuqWvm0,"27 Coldharbour, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",1406
162454058,The Castle,51.5148875,-0.0687664,ChIJn3l-TDUDdkgRQyWsZLiT6Gc,"44 Commercial Rd, London",2,4.2,"bar,point_of_interest,establishment",616
162748058,The Princess Alexandra,51.519558,0.0160633,ChIJVazGkuOn2EcRv8Jm33vjGj0,"219 Barking Rd, London",1,4.3,"bar,point_of_interest,establishment",95
162866058,The Ten Bells Spitalfields,51.5193581,-0.0743275,ChIJS36lO7QcdkgRrM1pXUYLS4g,"84 Commercial St, London",2,4.3,"bar,point_of_interest,establishment",2242
162918058,The Golden Heart,51.520155,-0.0742546,ChIJ4-6PJ7QcdkgRLlAsVjwGdf8,"110 Commercial St, London",2,3.2,"bar,point_of_interest,establishment",209
162943058,Commercial Tavern,51.521595,-0.0756891,ChIJhc0LzLYcdkgRZx_OHXW7mf4,"142-144 Commercial St, London",2,4.3,"bar,point_of_interest,establishment",904
162980058,The Abbey Arms,51.5222296,0.0225853,ChIJP93WJuen2EcRBhvjBTz1UzA,"384 Barking Rd, London",1,4.3,"bar,point_of_interest,establishment",176
163229058,The Craft Beer Co. Limehouse,51.5126314,-0.0401878,ChIJewYjd9MCdkgR05rRQjJlQcE,"576 Commercial Rd, London",2,4.4,"bar,point_of_interest,establishment",782
163517058,The Dean Swift,51.5139005,-0.0552385,ChIJUYEywywDdkgRABbNqq7uu5Y,"2 Deancross St, London",1,4.3,"bar,point_of_interest,establishment",53
163762058,Golden Fleece,51.5548324,0.0421033,ChIJ97lS_qqn2EcR5m0xfw-UxIQ,"166 Capel Rd, London",,4.2,"bar,point_of_interest,establishment",685
163814058,Manor Arms,51.510779,-0.019066,ChIJIxiUFbQCdkgROb7YDBcAqiY,"150 E India Dock Rd, London",1,4.1,"bar,point_of_interest,establishment",89
164113058,The Wentworth Arms,51.5245411,-0.0337128,ChIJHfZiazAddkgRh5cO6fes5RA,"127 Eric St, London",,4.3,"bar,point_of_interest,establishment",184
164410058,The Ferry House,51.4864946,-0.0133114,ChIJ6Q5s85ACdkgRdVMud9WKE4E,"26 Ferry St, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",166
164442058,The Queens Head,51.5138186,-0.0388618,ChIJP9_EPNMCdkgRTuRphwrLsL0,"Flamborough St, London",1,4.4,"bar,point_of_interest,establishment",178
164647058,Forest Tavern,51.5499099,0.0244163,ChIJPyBnb6Kn2EcRyNsWrDgZ5Ig,"173 Forest Ln, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",403
164701058,The George,51.4961398,-0.0136243,ChIJGR6WM70CdkgRtjCcP3V7bzM,"114 Glengall Grove, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",537
164715058,The Horn of Plenty,51.5227596,-0.0468927,ChIJy-E11CkddkgRHVUiZwNPYho,"36 Globe Rd, London",2,4.4,"bar,point_of_interest,establishment",325
164733058,The Florist Arms,51.5285668,-0.0514404,ChIJJZMlC9kcdkgRc0w0D3PIO2c,"255 Globe Rd, London",,4.5,"bar,point_of_interest,establishment",358
164863058,"The Victoria, Mile End",51.5290681,-0.0382717,ChIJtZ_YCiQddkgRFAxkub67BuU,"110 Grove Rd, London",2,4.1,"cafe,bar,restaurant,food,point_of_interest,store,establishment",517
164965058,Marksman Public House,51.5308611,-0.0695306,ChIJo74Bs8AcdkgRg7RlvkGVKrM,"254 Hackney Rd, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",665
164965082,"The Dove, Hammersmith",51.4905047,-0.2348502,ChIJ_Yaf0rQPdkgRRaitXvO7pjw,"19 Upper Mall, London",2,4.5,"bar,point_of_interest,establishment",1634
165153058,The Black Lion Pub,51.5302164,0.0227019,ChIJFdWiK-qn2EcRjNJQGZfFWcg,"The Black Lion, 59-61 High St, London",1,4.4,"bar,point_of_interest,establishment",372
165346072,The Bricklayers Arms,51.4067237,-0.0317994,ChIJhxo2V7wBdkgRjMx-4d87owE,"237 High St, New Beckenham, Beckenham",2,4.3,"bar,point_of_interest,establishment",178
165678075,The Globe Tavern,51.5054726,-0.0898899,ChIJ9_9YblcDdkgRoLJdCksgSdg,"8 Bedale St, London",2,4.2,"bar,point_of_interest,establishment",518
165707082,The Malt House,51.4813119,-0.1981524,ChIJDeNCOoUPdkgRbjcwSFQTpp4,"17 Vanston Pl, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",471
165740058,The Red Lion E6,51.530072,0.055662,ChIJMd06KzGm2EcRgqdO7yAaAqA,"80 High St S, London",2,4.4,"night_club,bar,restaurant,food,point_of_interest,establishment",363
165924058,The Brown Bear,51.511399,-0.06856,ChIJ23DjuzUDdkgRXd21XBS9wpA,"139 Leman St, London",2,4.2,"bar,point_of_interest,establishment",306
165997075,Prince Albert,51.46824,-0.0723731,ChIJB0NJMJ8DdkgR42KiC24xB8o,"111 Bellenden Rd, London",2,4.1,"bar,point_of_interest,establishment",131
166012058,The Lord Tredegar,51.5283611,-0.0335293,ChIJ40eQBjsddkgRjMVAHOS497U,"50 Lichfield Rd, London",2,4.5,"bar,restaurant,food,point_of_interest,establishment",508
166054058,The Lord Nelson,51.4873259,-0.0132052,ChIJHbqUopACdkgRNZT2XfnuntM,"1 Manchester Rd, London",1,3.9,"bar,restaurant,food,point_of_interest,establishment",109
166165058,The Dickens Inn,51.5067688,-0.0702506,ChIJ1YUCxzcDdkgRt1g6nss0XFw,"Marble Quay, St Katharine's Way, Tower Hill, London",2,4.1,"bar,point_of_interest,establishment",4756
166645058,The Bancroft Arms,51.5228141,-0.0400635,ChIJLYPP2C4ddkgREFLXYB0zgA0,"410 Mile End Rd, London",2,4.1,"bar,point_of_interest,establishment",106
166714058,The Morgan Arms,51.5279107,-0.0310019,ChIJkcBWzzoddkgRfd1bNumTxgU,"43 Morgan St, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",578
166892058,Cart & Horses,51.545852,0.004265,ChIJp9STl4in2EcR0WKkUo6v7wY,"1 Maryland Point, London",,4.3,"lodging,bar,restaurant,food,point_of_interest,establishment",488
167197058,Hope and Anchor,51.5093131,-0.0118979,ChIJL69-_LECdkgRhLa7D5NWqls,"14 Newby Pl, London",1,4.2,"bar,point_of_interest,establishment",57
167241058,The Lamb,51.535475,0.021451,ChIJL2BT8eqn2EcRHeoeBL2S9Co,"85 Pelly Rd, London",,4.1,"bar,point_of_interest,establishment",74
167431075,The Crown,51.5014196,-0.1049327,ChIJk_qe0KQEdkgRr9bj7L4yZCc,"108 Blackfriars Rd, London",2,3.8,"bar,point_of_interest,establishment",167
167434058,Lord Morpeth,51.5344104,-0.0358208,ChIJ6_DRyCIddkgRpt4bct8ZovM,"402 Old Ford Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",333
167438058,Eleanor Arms,51.5350848,-0.033095,ChIJ148Ubj0ddkgRaczYWt6SWJI,"460 Old Ford Rd, London",1,4.6,"bar,point_of_interest,establishment",193
167439075,The Ring,51.5035992,-0.1048315,ChIJxesZRaUEdkgRfp3Dw_iCCsg,"72 Blackfriars Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",1170
168006071,The Plough And Harrow,51.4635681,0.0999713,ChIJYQV-9NGu2EcRm8igFKSdKQk,Welling,,4.3,"bar,point_of_interest,establishment",30
168014058,William The Conqueror London,51.5508879,0.04828,ChIJnwPLQ1Om2EcRgqeWCSbrEXQ,"630 Romford Rd, London",,4,"bar,point_of_interest,establishment",43
168042058,Princess of Prussia,51.5116177,-0.0705542,ChIJYwnrd0oDdkgRn4wnDHo81_c,"15 Prescot St, London",2,4.4,"bar,point_of_interest,establishment",329
168319075,"The Ship, Southwark",51.4994431,-0.0967029,ChIJBSbk1aYEdkgRjvssJliSuuA,"68 Borough Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",540
168967058,The Artful Dodger,51.510486,-0.070151,ChIJ62t1CEoDdkgRNgHnRxqffuE,"47 Royal Mint St, Tower Hill, London",,4.4,"bar,point_of_interest,establishment",122
169073058,"Prince Regent, Stepney",51.5142012,-0.0366006,ChIJw0DKutICdkgRNScIY4dmsHU,"81 Salmon Ln, London",,4.6,"bar,point_of_interest,establishment",23
169756058,"Queenâ€™s Head, Stratford",51.5406193,0.0023456,ChIJTe_aOZ2n2EcRhkVBO9X6OIY,"Queens Head, W Ham Ln, London",,4.1,"bar,point_of_interest,establishment",436
169759058,Escape Bar Stratford,51.5401261,0.0030636,ChIJFVVYhC-n2EcR1wWKPX5bXW8,"25 W Ham Ln, London",,4.7,"bar,point_of_interest,establishment",247
170497058,Duke Of Wellington,51.5179244,-0.0746141,ChIJEZ2mXrQcdkgRx2Pj974Z7w0,"12 Toynbee St, London",1,4.3,"park,bar,restaurant,food,point_of_interest,establishment",132
170947058,"The Victory, Bethnal Green",51.5346578,-0.0556401,ChIJS7hEoN0cdkgRGsjw3k7-Gjg,"27 Vyner St, London",2,4.3,"bar,point_of_interest,establishment",35
170992058,Thomas Neale Free House,51.5131065,-0.0566522,ChIJQ29SFi0DdkgR3T5KnTU8ezY,"39 Watney Market, London",1,4,"bar,point_of_interest,establishment",64
172060058,The Urban Bar - Whitechapel,51.5190733,-0.0589357,ChIJiVJ69M0cdkgR3q8iNZQg1_c,"176 Whitechapel Rd, London",2,4.1,"bar,point_of_interest,establishment",378
172144058,The Blind Beggar,51.52,-0.0569444,ChIJvUc8HNIcdkgRgBlA40zXpb0,"337 Whitechapel Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",1313
172379075,The Hermits Cave,51.4738248,-0.0906505,ChIJMSJVdn8DdkgRWAk3T9Xnslo,"28 Camberwell Church St, London",1,4.1,"bar,point_of_interest,establishment",246
172419075,The Tiger,51.4738272,-0.0926611,ChIJyzAtk38DdkgRzUvLV7YFwEg,"18 Camberwell Green, London",2,4.1,"bar,point_of_interest,establishment",730
173259057,The Horse & Well,51.6169444,0.0266667,ChIJc_LKAsGg2EcRGcU9KC6JqzI,"Horse & Wells, 566-568 High Rd, Woodford Green",2,4.3,"bar,point_of_interest,establishment",159
175070075,The Beehive,51.4862667,-0.0982833,ChIJm4QnYJwEdkgRVLCgcwOBiG0,"60 Carter St, London",2,4.4,"bar,point_of_interest,establishment",339
175672088,The Glasshouse Stores,51.5115081,-0.1354053,ChIJHf3DcNQEdkgReR1EM2cg15w,"55 Brewer St, London",1,4.4,"bar,restaurant,food,point_of_interest,establishment",564
175893071,Guy Earl Of Warwick,51.4611015,0.1155568,ChIJmUZBQ-iu2EcRM6Dy60ADMPA,"Park View Rd, Welling",2,3.9,"bar,point_of_interest,establishment",124
176983072,The Queen's Head,51.4177621,0.0684794,ChIJi7_lfMKr2EcR_WX_p0E6MnA,"2 High St, Chislehurst",1,3.6,"bar,restaurant,food,point_of_interest,establishment",513
177628075,Prince of Peckham Pub,51.4736452,-0.0654211,ChIJGxf-DQoDdkgRGC7MySEtU_8,"1 Clayton Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",809
178062063,The Ship Tavern,51.5172536,-0.1191819,ChIJX3NYCzUbdkgR6rMdCZW5NGI,"12 Gate St, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",1288
178248075,The St Georges Tavern,51.47989,-0.0843655,ChIJv4ufFXoDdkgRxKhsNc8eIKY,"14 Coleman Rd, London",,3.9,"bar,point_of_interest,establishment",17
178720063,Quinns,51.542866,-0.141974,ChIJeRt1buIadkgRarTfXlVs3D8,"65 Kentish Town Rd, London",1,4.2,"bar,restaurant,food,point_of_interest,establishment",295
178797075,Rose & Crown,51.5056371,-0.1057321,ChIJ_SOe568EdkgRyuRdIsuqCgg,"47 Colombo St, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",370
178862063,Tapping The Admiral,51.5452778,-0.1461111,ChIJF7L4QuMadkgRbyhbFEdbuDI,"77 Castle Rd, London",2,4.6,"bar,point_of_interest,establishment",663
178933072,Imperial Arms Pub & Courtyard Bistro,51.409157,0.0618575,ChIJ4aU7Zrir2EcReWtLCpBh2Yg,"1 Old Hill, Chislehurst",2,4.4,"bar,restaurant,food,point_of_interest,establishment",266
179018072,Sydney Arms,51.4148941,0.088189,ChIJ5V_fHPSr2EcRE7Wv9m2OrBc,"Old Perry St, Chislehurst",2,4.1,"bar,restaurant,food,point_of_interest,establishment",283
179139072,The Gordon Arms,51.419761,0.0690997,ChIJT6n4ucKr2EcRxh3n220zfHc,"47 Park Rd, Chislehurst",2,4.2,"bar,point_of_interest,establishment",115
179187081,The Plough Inn,51.4950783,-0.3660182,ChIJyTI4FUgNdkgRHlmPT3M4Dac,"10 Tentelow Ln, Southall",2,4.6,"bar,restaurant,food,point_of_interest,establishment",341
179225071,Nags Head,51.4620752,0.1128802,ChIJrUUPVMOu2EcRx8RCb2JZZXg,"37 Welling High St, Welling",2,3.9,"bar,point_of_interest,establishment",481
179508072,The Bull's Head,51.4110146,0.0766051,ChIJgUCkZeur2EcRqen7xglrUes,"Royal Parade, Chislehurst",,4.3,"lodging,bar,restaurant,food,point_of_interest,establishment",1020
179682081,The Old Oak Tree,51.4951843,-0.3879174,ChIJ8ccdIudzdkgRRysd_wYjhvI,"The Common, Southall",,2.9,"bar,point_of_interest,establishment",103
180117071,The Green Man,51.4685072,0.0927649,ChIJoQewlyyp2EcRjiXg78CxpCA,"168 Wickham St, Welling",2,4.1,"bar,point_of_interest,establishment",163
180449072,Tigers Head,51.4090551,0.0744276,ChIJzWzI87-r2EcR0hFttuXUomA,"Watt's Ln, Chislehurst",2,4,"bar,point_of_interest,establishment",534
180591065,The White Hart Harlington,51.4899358,-0.4352977,ChIJC7N6i8QJdEgR9CIgnA5M8s4,"158 High St, Harlington, Hayes",2,4.4,"bar,restaurant,food,point_of_interest,establishment",727
180592065,The Wheatsheaf,51.485831,-0.435107,ChIJAak4LltydkgRQA2NQi-MlOs,"286 High St, Harlington, Hayes",2,4.4,"bar,restaurant,food,point_of_interest,establishment",137
180633065,The Crown,51.4887467,-0.4778692,ChIJqebuFoxxdkgR5I0L9pTaAa0,"High St, West Drayton",1,4.3,"bar,point_of_interest,establishment",80
180639065,The Five Bells,51.4888889,-0.4791667,ChIJq3eRn4lxdkgR0VYBQtKqC-0,"High St, Harmondsworth, West Drayton",,4.4,"bar,point_of_interest,establishment",129
180683065,The Brook House,51.532319,-0.419603,ChIJb-93Z21tdkgRd0DvPqX8GN8,"240 Kingshill Ave, Hayes",2,4.2,"bar,point_of_interest,establishment",204
180688065,Three Magpies,51.4810886,-0.4509237,ChIJofK5DTdydkgRrjUHBLr7_rU,"80 Bath Rd, Heathrow, Hounslow, Hayes",2,4,"bar,point_of_interest,establishment",1083
180769065,The White Horse,51.4809954,-0.4902688,ChIJc4jArItxdkgRe7dWJWX3FSs,"530 Bath Rd, Longford, West Drayton",2,4.3,"bar,point_of_interest,establishment",454
181047065,The Pheasant Inn & Restaurant Heathrow,51.4851086,-0.4402215,ChIJdYFps0VydkgRtbdyRxe4KNo,"98 W End Ln, Harlington, Hayes",2,4.5,"restaurant,bar,food,point_of_interest,establishment",3165
181096071,The Alma,51.4321867,0.1036647,ChIJ6wZ9P6iu2EcR1wyath2xT2c,"10 Alma Rd, Sidcup",2,4.2,"bar,point_of_interest,establishment",206
181338065,The Plough,51.4933833,-0.4577806,ChIJrwcR3hdydkgRf6sL9945FLw,"239 Sipson Rd, Sipson, West Drayton",1,4.3,"bar,restaurant,food,point_of_interest,establishment",675
181349065,The King William IV,51.4901949,-0.4578408,ChIJGRge3jxydkgRyFJEwzmLi8o,"392 Sipson Rd, Sipson, West Drayton",1,4.3,"bar,restaurant,food,point_of_interest,establishment",194
181464058,Turner's Old Star,51.505372,-0.059403,ChIJe_pPGjADdkgRIEqt7g-LTpE,"14 Watts St, London",1,4.3,"bar,point_of_interest,establishment",175
181509084,Hand In Hand,51.4215192,-0.2273432,ChIJD_xotNAIdkgRrfqSyTQ8X5M,"6 Crooked Billet, London",2,4.5,"bar,restaurant,food,point_of_interest,establishment",682
181709071,The Earl Haig,51.4729915,0.1406758,ChIJo1nXAQCv2EcRzUahn4mEtmw,"Little Heath Rd, Bexleyheath",2,4,"bar,restaurant,food,point_of_interest,establishment",539
181776058,The Pride of Spitalfields London,51.5189079,-0.0711669,ChIJp0Dh9LUcdkgR7bopjGUdd9g,"3 Heneage St, London",1,4.6,"bar,point_of_interest,establishment",1127
181824057,The Beehive,51.577454,0.0593459,ChIJCV1pysKm2EcRWp32SNk5-pk,"147 Beehive Ln, Gants Hill, Ilford",2,3.9,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment",785
181872058,The Captain Kidd,51.5034528,-0.0580083,ChIJhe4pwDoDdkgRAU2tFrCp0fU,"108 Wapping High St, London",1,4.3,"bar,point_of_interest,establishment",1718
182042065,The Gate,51.6151815,-0.4392254,ChIJeboCPJdrdkgRcdZN2rAgCj8,"Rickmansworth Rd, Northwood",2,4,"bar,restaurant,food,point_of_interest,establishment",574
182175057,King George V,51.5783333,0.0708333,ChIJA-Ij_L-m2EcRzE-LZA6ImN4,"645 Cranbrook Rd, Ilford",,4,"bar,point_of_interest,establishment",258
182256071,Cutty Sark,51.4864111,-0.0004272,ChIJG1iKg50CdkgR3sMZ4yrp0DE,"4-6 Ballast Quay, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",1697
182268053,The King and Tinker,51.681356,-0.0771405,ChIJua57CGEfdkgROj7NQbXqkuk,"Whitewebbs Ln, Enfield",2,4.2,"bar,restaurant,food,point_of_interest,establishment",292
182393084,Gorringe Park,51.4195033,-0.1615238,ChIJvbY8cm0GdkgRC79_vcBdvV8,"29 London Rd, London",2,4.1,"movie_theater,bar,restaurant,food,point_of_interest,establishment",430
182425084,The Gardeners Arms,51.410126,-0.161773,ChIJPR-LnGoGdkgRSQxA7GDcRM4,"107 London Rd, Mitcham",1,4.4,"bar,restaurant,food,point_of_interest,establishment",72
182483065,The Black Horse,51.5845126,-0.4066698,ChIJzyQd0JZsdkgRVMOTViRHBpI,"1446 High Rd Eastcote, Pinner",2,4.2,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment",284
182502084,Kings Arms,51.4062485,-0.1641555,ChIJoXqUez8GdkgR_4FqmTt5SAM,"260 London Rd, Mitcham",,3.4,"bar,point_of_interest,establishment",68
182671065,The Kings Arms,51.6045509,-0.4820882,ChIJm6AH61FpdkgRbvf0lNJuwtk,"6 Park Ln, Harefield, Uxbridge",1,4.4,"bar,restaurant,food,point_of_interest,establishment",175
182675065,The Gardeners Arms,51.5476303,-0.4716444,ChIJ_ZLaCnhudkgRI-IPnOBcM-c,"The Gardeners Arms Park Rd, Uxbridge",1,4,"bar,point_of_interest,establishment",98
182689057,Railway Bell,51.5920191,0.0279386,ChIJ8_in4Dan2EcRBLb9zbSVQQU,"87 George Ln, London",2,4.2,"bar,point_of_interest,establishment",482
182762065,The Three Tuns,51.5456115,-0.4788891,ChIJfwsgqXBudkgRSjoB3iaLobA,"24 High St, Uxbridge",1,4.1,"bar,point_of_interest,establishment",431
182775065,The Dolphin,51.5436287,-0.4878161,ChIJZ3FCE29udkgRXzsDXEYjfq0,"1 Rockingham Rd, Uxbridge",2,4.2,"bar,point_of_interest,establishment",121
182783057,George Woodford,51.5947857,0.0225829,ChIJ0-VfEUqn2EcR1cYn_QWHFLY,"70 High Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",513
182807084,Morden Brook,51.3910916,-0.2219813,ChIJ_R_KsfcIdkgR6rZ76FfdDqM,"Lower Morden Ln, Morden",1,4.1,"bar,point_of_interest,establishment",564
182820071,The Three Blackbirds,51.4482664,0.1214075,ChIJhQM9QpSu2EcRKW8j4b8-9tg,"Blendon Rd, Bexley",1,4,"bar,restaurant,food,point_of_interest,establishment",258
182831057,The Cricketers,51.6018644,0.0190444,ChIJU7evYbSg2EcROwiMbYf3xD4,"299-301 High Rd, Woodford Green",2,4.1,"bar,restaurant,food,point_of_interest,establishment",199
